Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
18;4060
19;4070
20;4078
21;4057
22;4087
23;4016
24;3987
25;4015
26;4076
27;4021
28;4030
29;4125
30;3964
31;3967
32;4043
33;3957
34;4094
35;4083
36;4013
37;3948
38;4012
39;4048
40;4071
41;4034
42;4078
43;4056
44;4151
45;4002
46;4034
47;4073
48;4023
49;3973
50;4032
51;4013
52;4082
53;4024
54;4010
55;4041
56;4029
57;4018
58;4005
59;3992
60;4090
61;4035
62;4069
63;4044
64;4003
65;4012
66;3980
67;3987
68;3986
69;4106
70;3980
71;4047
72;4036
73;3705
74;2663
75;2702
76;2054
77;655
78;684
79;451
Simulation Total Time;6810893
Total Number of Sensed Events by the WSN: 496788
Total Number of Sensed Events by the Drone: 302762
