Simulation Total Time;8290024
Total Number of Sensed Events by the WSN: 0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node71;0;340247;40284;0;6912;7736763.33333;89 days 13:8:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node72;0;370459;41112;0;6900;7735959.999997;89 days 12:54:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node73;0;375894;41065;0;6877;7739873.33333;89 days 13:58:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node74;0;377392;40669;0;6707;7768959.999997;89 days 22:4:38
eboracum.wsn.network.node.sensor.MuleWSNNode;Node75;0;378198;40557;0;6675;7774559.999997;89 days 23:36:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node76;0;377363;40673;0;6761;7760126.666664;89 days 19:36:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node77;0;368841;40638;0;6696;7770863.33333;89 days 22:34:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node78;0;350434;39945;0;6803;7755693.333331;89 days 18:21:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node79;0;204888;30528;0;5953;7925916.666665;91 days 17:39:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node80;0;182096;29896;0;5950;7928513.333332;91 days 18:21:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node81;0;278335;39082;0;6812;7757099.999999;89 days 18:45:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node82;0;354857;40266;0;6813;7752989.999998;89 days 17:38:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node83;0;366590;40338;0;6965;7727923.33333;89 days 10:40:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node84;0;367239;40109;0;6806;7754656.666664;89 days 18:5:43
eboracum.wsn.network.node.sensor.MuleWSNNode;Node85;0;367739;39868;0;6859;7746803.33333;89 days 15:55:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node86;0;366422;39998;0;6945;7732323.333331;89 days 11:52:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node87;0;362103;39946;0;6791;7757649.999997;89 days 18:54:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node88;0;291949;38942;0;6924;7739273.333332;89 days 13:49:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node89;0;143767;29567;0;5871;7942513.333333;91 days 22:15:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node90;0;199144;22459;0;5232;8070576.666665;93 days 9:51:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node91;0;183210;30127;0;6045;7912226.666666;91 days 13:50:27
eboracum.wsn.network.node.sensor.MuleWSNNode;Node92;0;204095;31119;0;6087;7902060;91 days 11:3:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node93;0;212451;31334;0;6093;7900363.333332;91 days 10:33:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node94;0;212356;30953;0;6098;7900816.666667;91 days 10:41:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node95;0;212960;30649;0;5887;7936293.333332;91 days 20:33:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node96;0;212467;30620;0;5918;7931326.666667;91 days 19:10:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node97;0;211311;30558;0;5954;7925653.333332;91 days 17:34:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node98;0;146167;29711;0;5948;7929456.666666;91 days 18:38:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node99;0;168935;21924;0;5052;8101763.333333;93 days 18:30:37
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378402;0
Time that first node die: Node11 89 days 6:57:0
Simulation Total Time;8097015
Total Number of Sensed Events by the WSN: 366076
Total Number of Sensed Events by the Drone: 366076
Number of Sensed Events by the Drone per Day
1;4059
2;4042
3;4040
4;4125
5;3996
6;4085
7;4078
8;4118
9;4080
10;4002
11;4132
12;4043
13;4006
14;4088
15;4067
16;4031
17;4021
18;4094
19;4030
20;4048
21;4046
22;4057
23;4026
24;4110
25;4059
26;4141
27;4073
28;4019
29;4039
30;4013
31;4095
32;3991
33;4020
34;4000
35;4005
36;3979
37;4004
38;3991
39;3994
40;4105
41;4028
42;4020
43;4080
44;4013
45;3934
46;4017
47;4096
48;4087
49;3995
50;3974
51;4037
52;4058
53;4016
54;4047
55;4074
56;4110
57;4033
58;4013
59;4053
60;3967
61;3987
62;4075
63;4067
64;4021
65;4047
66;4046
67;4025
68;4013
69;4006
70;4055
71;4089
72;4058
73;4033
74;4036
75;3956
76;4003
77;4031
78;4035
79;4079
80;4036
81;4007
82;4057
83;4058
84;4019
85;4009
86;4011
87;3987
88;4066
89;4058
90;3267
91;1707
92;1153
93;229
94;146
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;205008;22086;0;5078;8096973.333332;93 days 17:10:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;188567;29721;0;5915;7934813.333333;91 days 20:8:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;210272;30763;0;6016;7914843.333332;91 days 14:35:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;212123;30759;0;6031;7912406.666667;91 days 13:53:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;213429;30902;0;5941;7926629.999999;91 days 17:51:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;213264;30839;0;6070;7905770;91 days 12:3:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;213435;30612;0;5922;7930699.999999;91 days 19:0:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;211901;30703;0;5965;7923373.333333;91 days 16:56:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;200546;29907;0;6001;7920146.666665;91 days 16:3:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;224650;22247;0;5123;8089086.666664;93 days 14:58:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node10;0;178701;29902;0;6015;7917876.666666;91 days 15:26:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node11;0;292430;39278;0;6889;7743869.999999;89 days 15:6:38
eboracum.wsn.network.node.sensor.MuleWSNNode;Node12;0;364666;39973;0;6796;7756739.999997;89 days 18:40:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node13;0;367446;39858;0;6753;7764153.333331;89 days 20:42:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node14;0;369115;40097;0;6919;7736239.999996;89 days 12:57:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node15;0;369377;40263;0;6872;7743363.333331;89 days 14:57:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node16;0;370192;39879;0;6733;7767346.666663;89 days 21:35:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node17;0;366841;39943;0;6856;7747043.333331;89 days 15:57:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node18;0;299897;39308;0;6928;7737399.999999;89 days 13:18:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node19;0;197843;29958;1;6000;7920139.999999;91 days 16:2:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node20;0;192460;31080;0;6010;7914766.666666;91 days 14:32:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;347109;40536;0;7053;7712889.999998;89 days 6:29:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;375518;41093;0;6837;7746313.33333;89 days 15:47:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;378951;40725;0;6716;7767303.333331;89 days 21:35:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;379134;41185;0;6873;7740126.666663;89 days 14:2:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;379341;41371;1;6930;7730196.666664;89 days 11:16:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;379587;41078;0;6886;7738359.999997;89 days 13:34:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;376603;41018;0;6775;7756689.999997;89 days 18:38:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;363317;40258;0;6875;7742889.999997;89 days 14:49:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;208100;30902;0;6017;7914216.666665;91 days 14:25:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;194109;30910;0;6002;7916639.999999;91 days 15:4:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;348624;40455;0;6921;7734719.999998;89 days 12:33:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;376725;41381;1;6883;7737839.999998;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;380136;41024;0;6829;7747849.999997;89 days 16:11:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;380761;41171;0;6897;7736253.333331;89 days 12:57:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;381133;41397;0;6905;7734193.33333;89 days 12:23:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;381178;41358;0;6907;7733996.666664;89 days 12:21:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;378204;41183;0;6851;7743726.666664;89 days 15:4:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;365735;40299;0;6912;7736709.999998;89 days 13:5:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;210941;30984;0;5997;7917209.999999;91 days 15:15:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;193453;30736;0;5975;7921629.999999;91 days 16:29:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;346499;40315;0;6829;7750213.333332;89 days 16:51:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;374529;41569;0;7048;7710263.333332;89 days 5:44:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node43;0;380630;41183;0;6888;7737683.333331;89 days 13:21:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node44;0;382279;41141;0;6801;7752033.333332;89 days 17:20:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node45;0;382455;41177;0;6863;7741786.666665;89 days 14:31:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node46;0;382103;41358;0;6912;7733179.999998;89 days 12:7:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node47;0;375749;41324;0;6897;7735743.333331;89 days 12:49:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node48;0;360031;40467;0;6887;7740236.666665;89 days 14:5:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node49;0;208762;31052;0;6061;7906529.999999;91 days 12:16:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node50;0;192494;30658;0;5958;7924666.666666;91 days 17:18:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node51;0;342408;40145;0;6835;7749799.999998;89 days 16:45:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node52;0;372880;41314;0;6962;7725159.999998;89 days 9:52:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node53;0;381503;41034;0;6771;7757289.999998;89 days 18:48:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node54;0;382045;41016;0;6889;7738083.333331;89 days 13:28:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node55;0;382283;41246;0;6841;7745149.999998;89 days 15:26:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node56;0;381996;41403;0;6881;7738093.333331;89 days 13:28:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node57;0;374959;41339;0;6890;7736836.666665;89 days 13:7:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node58;0;355081;40617;0;6949;7729606.666665;89 days 11:7:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node59;0;205508;31311;0;6048;7907789.999999;91 days 12:36:50
eboracum.wsn.network.node.sensor.MuleWSNNode;Node60;0;193727;30720;0;5935;7928216.666666;91 days 18:17:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node61;0;343819;39959;0;6865;7745519.999998;89 days 15:32:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node62;0;373260;40893;0;6810;7751389.999997;89 days 17:10:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node63;0;379808;40722;0;6757;7760616.666664;89 days 19:45:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node64;0;380643;41228;0;6856;7742759.999997;89 days 14:46:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node65;0;381168;41416;0;6929;7730209.999997;89 days 11:16:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node66;0;380440;41584;0;7003;7717563.33333;89 days 7:46:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node67;0;374347;41588;0;6839;7744339.999998;89 days 15:12:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node68;0;354585;40734;0;7050;7712719.999997;89 days 6:25:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node69;0;205833;31519;0;6205;7881453.333332;91 days 5:17:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node70;0;192088;30578;0;6027;7913663.333332;91 days 14:16:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node71;0;340795;39880;0;6813;7754276.666664;89 days 17:57:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node72;0;372015;40626;0;6714;7767959.999997;89 days 21:46:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node73;0;377571;40801;0;6771;7758066.666663;89 days 19:1:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node74;0;378532;41145;0;6957;7726546.666664;89 days 10:16:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node75;0;379953;41570;0;6888;7736393.33333;89 days 13:0:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node76;0;379225;41648;0;6971;7722576.666664;89 days 9:9:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node77;0;369705;41353;0;6966;7724376.666663;89 days 9:40:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node78;0;351614;40447;0;6837;7748466.666664;89 days 16:22:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node79;0;205951;31116;0;6052;7907783.333332;91 days 12:36:50
eboracum.wsn.network.node.sensor.MuleWSNNode;Node80;0;181665;29444;0;5816;7951906.666666;92 days 0:52:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node81;0;277814;38735;0;6783;7762993.333333;89 days 20:23:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node82;0;355109;39740;0;6804;7756213.333331;89 days 18:32:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node83;0;367859;39851;0;6840;7749966.666663;89 days 16:46:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node84;0;368949;40160;1;6801;7755303.333331;89 days 18:15:25
eboracum.wsn.network.node.sensor.MuleWSNNode;Node85;0;369799;40352;0;6935;7732776.666663;89 days 12:1:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node86;0;369763;40460;0;6889;7739929.999998;89 days 14:0:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node87;0;364223;40265;0;6818;7752176.666663;89 days 17:23:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node88;0;293664;39158;0;6843;7751783.333332;89 days 17:16:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node89;0;144619;29836;0;5980;7923810;91 days 17:4:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node90;0;199760;21998;0;5093;8094816.666665;93 days 16:35:44
eboracum.wsn.network.node.sensor.MuleWSNNode;Node91;0;183118;29695;0;5996;7921669.999999;91 days 16:29:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node92;0;203792;30628;0;5939;7927870;91 days 18:11:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node93;0;212499;30642;0;5950;7926026.666665;91 days 17:42:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node94;0;213335;30773;0;5963;7923466.666667;91 days 16:58:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node95;0;213644;31172;0;6096;7900413.333332;91 days 10:34:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node96;0;213776;31228;0;6101;7899413.333333;91 days 10:18:6
eboracum.wsn.network.node.sensor.MuleWSNNode;Node97;0;212516;31094;0;6049;7908349.999999;91 days 12:48:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node98;0;147110;30018;0;6076;7907526.666666;91 days 12:34:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node99;0;169286;22255;0;5100;8092816.666666;93 days 16:2:8
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378602;0
Time that first node die: Node42 89 days 5:44:52
Simulation Total Time;8106737
Total Number of Sensed Events by the WSN: 365457
Total Number of Sensed Events by the Drone: 365457
Number of Sensed Events by the Drone per Day
1;4053
2;4062
3;4018
4;4019
5;4038
6;4024
7;4035
8;4033
9;3978
10;4079
11;3954
12;4040
13;4086
14;4081
15;4060
16;4002
17;3995
18;4070
19;4036
20;4014
21;4079
22;4040
23;4007
24;4063
25;3976
26;3936
27;3989
28;4026
29;4046
30;4057
31;4077
32;4000
33;3990
34;4017
35;3973
36;4064
37;4003
38;4045
39;4006
40;4022
41;3989
42;4126
43;4010
44;4049
45;3996
46;4063
47;4023
48;4059
49;4068
50;4003
51;4037
52;4070
53;4025
54;4067
55;4095
56;4029
57;3992
58;4033
59;4067
60;4066
61;4026
62;4033
63;4025
64;4025
65;4046
66;4002
67;3972
68;4016
69;3949
70;4066
71;4018
72;4039
73;4022
74;4039
75;4013
76;4049
77;4031
78;4047
79;4044
80;4002
81;4055
82;4071
83;4020
84;3991
85;4031
86;4067
87;4036
88;4066
89;4058
90;3315
91;1681
92;1289
93;202
94;151
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;204019;22220;0;5160;8083133.333332;93 days 13:20:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;187936;29551;0;5929;7933093.333333;91 days 19:40:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;209971;30643;0;5916;7931576.666665;91 days 19:15:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;212166;30775;0;5988;7919380;91 days 15:50:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;212961;30967;0;6016;7914163.333332;91 days 14:23:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;212846;31123;0;6136;7894043.333333;91 days 8:47:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;213122;30913;0;5966;7922509.999999;91 days 16:43:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;211264;30803;0;6024;7913403.333333;91 days 14:11:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;199961;29730;0;5981;7924003.333332;91 days 17:9:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;224270;22014;0;5020;8106686.666664;93 days 19:52:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node10;0;177832;29614;0;5971;7926023.333332;91 days 17:40:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node11;0;291261;38733;0;6697;7777046.666665;90 days 0:19:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node12;0;363094;39975;0;6894;7740729.999997;89 days 14:12:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node13;0;366452;40202;1;6877;7742749.999998;89 days 14:47:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node14;0;368921;40115;0;6813;7753493.33333;89 days 17:46:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node15;0;368114;40378;0;6909;7736936.666664;89 days 13:9:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node16;0;368760;40074;0;6821;7752323.33333;89 days 17:26:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node17;0;365823;40054;0;6825;7751736.666664;89 days 17:15:38
eboracum.wsn.network.node.sensor.MuleWSNNode;Node18;0;299850;39232;0;6850;7750396.666666;89 days 16:55:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node19;0;197614;29899;0;5993;7921479.999999;91 days 16:24:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node20;0;190950;30477;0;5901;7934579.999999;91 days 20:4:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;346718;39628;0;6772;7761813.333331;89 days 20:4:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;374191;41081;0;6847;7744719.999997;89 days 15:20:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;377833;41188;0;6879;7739133.333331;89 days 13:45:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;378750;41138;0;6794;7753186.666663;89 days 17:40:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;377970;41272;0;6922;7731833.333331;89 days 11:43:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;377980;41207;0;6868;7740869.999997;89 days 14:15:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;374940;41083;0;6837;7746346.666664;89 days 15:46:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;361793;40539;0;6991;7723006.666663;89 days 9:18:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;207338;31205;0;6172;7887889.999999;91 days 7:5:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;193243;30478;0;5932;7929513.333332;91 days 18:40:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;347492;39895;0;6781;7759453.333331;89 days 19:25:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;375581;41065;0;6852;7743956.666664;89 days 15:7:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;378908;41461;0;6937;7728753.33333;89 days 10:52:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;379445;41469;0;6937;7728726.666664;89 days 10:52:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;379570;41343;0;6898;7735516.666664;89 days 12:45:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;379494;41127;0;6902;7735583.333331;89 days 12:46:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;377294;40912;0;6738;7763089.999997;89 days 20:25:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;364829;40243;0;6851;7746859.999998;89 days 15:55:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;210410;30853;0;5932;7928263.333332;91 days 18:18:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;193089;30704;0;5936;7928106.666666;91 days 18:17:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;344839;40009;0;6908;7738329.999998;89 days 13:32:33
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;374328;41122;0;6805;7751443.333332;89 days 17:11:17
