Simulation Total Time;4215587
Total Number of Sensed Events by the Drone: 1274296
Number of Sensed Events by the Drone per Day
1;40591
2;40604
3;40749
4;40572
5;40758
6;40775
7;41026
8;40876
9;40988
10;40672
11;40521
12;40682
13;40732
14;40893
15;40862
16;40927
17;40955
18;40909
19;40893
20;40894
21;40656
22;40808
23;40729
24;40783
25;40453
26;40742
27;40958
28;40940
29;40911
30;40658
31;40580
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;597169;130124;0;26034;3359759.999992;38 days 21:16:19;62661.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;498486;109875;1;26609;3466416.666661;40 days 2:54:22;62118.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;482857;109629;1;26596;3471043.333328;40 days 4:11:51;62511.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;604198;129597;1;25893;3388529.999991;39 days 5:15:43;61752.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;688529;129125;0;25955;3382916.666657;39 days 3:42:15;62136.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;607740;127547;0;26063;3380696.666659;39 days 3:6:13;62469.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;389657;101000;1;25433;3751166.666663;43 days 10:0:57;55104.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;370552;100655;0;25305;3775949.999997;43 days 16:53:4;54354.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node71;0;639323;127262;0;26022;3390379.999992;39 days 5:46:57;62343.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node72;0;752549;129613;0;25906;3386203.333322;39 days 4:37:53;62124.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node73;0;684693;130149;0;25981;3368343.333324;38 days 23:39:10;62442.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node74;0;630598;129944;1;25964;3373226.666659;39 days 1:0:30;62508.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node75;0;619127;129972;0;25993;3368113.333326;38 days 23:35:53;62718.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node76;0;675679;129865;0;25985;3370516.666658;39 days 0:15:20;62334.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node77;0;750984;129325;1;25900;3390083.333322;39 days 5:42:51;61716.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node78;0;654520;127068;0;26063;3385486.666658;39 days 4:27:7;62274.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node79;0;393125;100704;0;25332;3770959.999997;43 days 15:29:59;54318.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node80;0;366597;98176;1;25452;3776239.999997;43 days 16:58:26;54678.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node81;0;637959;124426;1;26134;3400073.333325;39 days 8:28:32;62076.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node82;0;658576;126883;1;25980;3401169.999991;39 days 8:47:32;61632.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node83;0;611572;127232;0;26095;3378513.333326;39 days 2:30:1;62769.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node84;0;605395;127187;0;25993;3395963.333326;39 days 7:21:59;62154.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node85;0;601114;127435;1;25972;3396983.333326;39 days 7:36:45;61866.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node86;0;597685;127598;0;26162;3363686.66666;38 days 22:21:57;63120.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node87;0;637486;127140;0;26035;3389433.333325;39 days 5:31:45;61815.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node88;0;640292;124582;1;26169;3392679.999991;39 days 6:29:44;62238.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node89;0;388595;98203;0;25395;3785469.999996;43 days 19:32:32;54420.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node90;0;259926;76267;1;24304;4186663.333332;48 days 11:1:25;47064.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node91;0;382224;97921;1;25456;3778123.33333;;54147.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node92;0;390121;100129;0;25361;3771876.666663;43 days 15:45:44;54108.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node93;0;386961;100497;1;25304;3777696.666663;43 days 17:22:12;54417.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node94;0;383792;100471;0;25342;3771623.33333;43 days 15:44:4;54285.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node95;0;382196;100678;0;25394;3760886.666664;43 days 12:41:35;54531.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node96;0;380044;101200;1;25450;3746333.33333;43 days 8:38:54;55173.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node97;0;377815;100644;1;25342;3769893.33333;43 days 15:13:21;54426.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node98;0;374624;98271;0;25403;3783456.666664;43 days 19:1:9;54492.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node99;0;265913;76444;1;24324;4181559.999999;48 days 9:34:26;47448.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1983578;0
Time that first node die: Node12 38 days 19:56:40
Total battery spent with drone: 5683275.0
Simulation Total Time;4212424
Total Number of Sensed Events by the Drone: 1365873
Number of Sensed Events by the Drone per Day
1;43740
2;43914
3;43533
4;43785
5;43469
6;43858
7;43817
8;43675
9;43563
10;43729
11;43838
12;43461
13;43695
14;43750
15;43745
16;43751
17;43487
18;43566
19;43687
20;43770
21;43772
22;43697
23;43647
24;43716
25;43998
26;43509
27;43880
28;43854
29;43891
30;43529
31;43579
32;10968
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;203203;73429;1;24320;4212376.666666;48 days 18:7:4;38148.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;396426;95667;1;25629;3771829.999996;43 days 15:44:56;55260.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;423563;100897;1;25298;3774696.666663;43 days 16:32:15;54534.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;385928;100722;0;25367;3764946.666663;43 days 13:50:33;54603.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;384655;100463;0;25409;3760536.666663;43 days 12:35:55;54585.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;386673;100447;1;25366;3767863.33333;43 days 14:47:40;54294.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;390483;100542;1;25382;3764246.666663;43 days 13:37:51;54348.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;393931;100455;0;25300;3778783.33333;43 days 17:41:35;54483.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;390127;98121;0;25342;3795123.33333;43 days 22:14:50;54183.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;266931;76411;1;24291;4187389.999999;48 days 11:11:14;47184.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;321375;94800;1;25433;3813166.666665;44 days 3:13:34;53919.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;575083;124735;1;26165;3391816.66666;39 days 6:11:37;62172.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;698701;127014;0;26090;3381526.666657;39 days 3:19:21;62400.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;635449;127108;0;26124;3374919.999992;39 days 1:29:4;62343.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;593508;126943;0;25939;3407403.333327;39 days 10:32:35;61680.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;597949;126850;0;26003;3397666.66666;39 days 7:48:13;62016.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;604601;127082;0;26056;3386513.333326;39 days 4:42:26;62355.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;650173;127280;1;26058;3384199.999991;39 days 4:3:47;62451.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;637853;125169;0;26171;3386476.666658;39 days 4:41:26;62487.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;376468;98402;0;25495;3766813.33333;43 days 14:20:29;54993.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;350397;100143;0;25236;3792569.999998;43 days 21:29:47;53862.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;595769;126571;1;26001;3400789.999994;39 days 8:40:0;61959.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;699828;129114;0;25854;3399859.99999;39 days 8:25:8;61323.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;748771;129503;1;25936;3382303.333322;39 days 3:32:32;61926.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;674537;129301;1;25992;3374989.999991;39 days 1:31:34;62388.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;632195;129612;0;25975;3374713.333326;39 days 1:26:0;62196.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;692931;129562;0;25887;3389879.99999;39 days 5:40:6;61908.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;750823;129721;1;25897;3386623.333322;39 days 4:43:58;61890.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;632557;127562;0;26129;3369546.666659;38 days 23:59:40;62880.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;379953;100748;0;25285;3778353.33333;43 days 17:41:35;54060.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;362437;100993;0;25388;3758736.666664;43 days 12:6:9;54981.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;593088;127424;0;25993;3393593.333327;39 days 6:39:56;62394.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node32;0;662088;129298;0;25950;3382019.999992;39 days 3:27:46;62175.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node33;0;642819;129796;0;26009;3367206.666658;38 days 23:20:22;62721.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node34;0;559963;118089;0;26283;3438609.999992;39 days 19:11:22;61737.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node35;0;512761;109670;1;26666;3458966.666661;40 days 0:51:15;62403.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node36;0;613364;129903;0;26013;3365469.999992;38 days 22:51:15;62676.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node37;0;678905;130078;1;26003;3365386.666658;38 days 22:50:36;62346.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node38;0;592908;127699;1;26137;3366843.333327;38 days 23:14:18;62982.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node39;0;382642;100577;0;25309;3776063.33333;43 days 16:55:51;54456.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node40;0;366183;101712;1;25450;3741213.333331;43 days 7:13:37;55578.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node41;0;596093;127560;1;26068;3379733.333327;39 days 2:49:33;62784.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node42;0;639332;129531;1;25796;3405356.666659;39 days 9:57:34;61431.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node43;0;511792;118141;1;26457;3409089.999994;39 days 10:59:16;62802.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node44;0;400882;77953;0;27717;3600969.999996;41 days 16:17:33;26169.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node45;0;366623;78001;1;27698;3603656.666662;41 days 17:1:15;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node46;0;493992;109799;1;26690;3453676.666661;39 days 23:21:42;62337.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node47;0;618773;129764;0;25965;3374859.999993;39 days 1:29:4;62331.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node48;0;596118;126994;0;26004;3396059.999993;39 days 7:21:32;62022.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node49;0;383140;100393;0;25307;3778236.666663;43 days 17:32:3;54306.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node50;0;369307;101439;0;25496;3736276.666664;43 days 5:52:30;55443.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node51;0;596223;127664;1;25997;3390526.66666;39 days 5:50:7;62289.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node52;0;621725;129424;0;25908;3387759.999993;39 days 5:3:0;62013.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node53;0;499927;109710;1;26594;3470566.666661;40 days 4:2:52;61929.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node54;0;367233;78015;1;27652;3611183.333329;41 days 19:8:7;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node55;0;375218;69442;1;28037;3632746.666663;42 days 1:9:11;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node56;0;492256;109422;0;26626;3468113.333328;;61983.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node57;0;629869;129534;0;25961;3377826.666659;39 days 2:18:23;62361.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node58;0;601015;126784;1;25922;3411826.666659;39 days 11:44:53;61329.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node59;0;385751;100186;1;25313;3779306.666663;43 days 17:49:50;54474.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node60;0;369984;100877;0;25394;3758896.666664;;54519.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node61;0;596092;127274;1;26073;3381759.999993;39 days 3:22:42;62472.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node62;0;671563;130013;0;26009;3365036.666658;38 days 22:44:2;62886.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;596527;130111;0;25989;3367389.999992;38 days 23:23:36;62604.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;498436;110299;0;26728;3442343.333328;39 days 20:16:47;62991.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;483940;109780;1;26617;3466033.333328;40 days 2:49:24;62232.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;605185;129675;0;25876;3390583.333325;39 days 5:50:7;61707.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;688289;129723;1;26003;3368936.666657;38 days 23:49:30;62715.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;608429;127216;0;26027;3390006.666659;;62400.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;389202;100768;0;25392;3760319.999996;43 days 12:32:10;54510.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;369193;100193;1;25283;3784236.666664;43 days 19:14:32;54015.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node71;0;638204;126439;0;25913;3416776.666658;39 days 13:6:32;61437.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node72;0;750794;129211;1;25936;3385223.333322;39 days 4:21:13;62037.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node73;0;683756;129451;1;25899;3388989.999991;39 days 5:25:6;61956.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node74;0;629526;130309;0;26067;3352409.999993;38 days 19:14:18;62886.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node75;0;618502;130264;0;25998;3364359.999993;38 days 22:33:22;62559.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node76;0;674659;129605;0;26038;3364283.333325;38 days 22:31:53;62760.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node77;0;750859;129675;1;25931;3381416.666655;39 days 3:18:44;61977.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node78;0;654248;127279;0;26070;3382209.999991;39 days 3:30:44;62616.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node79;0;392642;100671;1;25381;3763123.33333;43 days 13:20:5;54744.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node80;0;365345;98034;0;25484;3772326.666664;43 days 15:53:22;54759.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node81;0;636928;123786;0;26037;3422639.999991;39 days 14:45:0;61617.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node82;0;657485;126373;0;25956;3410269.999991;39 days 11:18:42;61509.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node83;0;611532;126520;1;25912;3416133.333326;39 days 12:58:43;61173.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node84;0;604620;127205;1;26025;3390449.999993;39 days 5:47:58;62334.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node85;0;599222;127079;0;26050;3387543.333326;39 days 5:3:0;62361.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node86;0;595799;126697;0;25917;3413529.999993;39 days 12:12:38;61698.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node87;0;637569;126365;0;25882;3422683.333325;39 days 14:45:0;61164.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node88;0;640317;124204;0;26071;3412793.333325;39 days 12:0:34;61890.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node89;0;388072;97853;0;25407;3786969.999996;43 days 19:57:25;54000.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node90;0;259630;76408;1;24427;4164753.333332;48 days 4:53:33;47259.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node91;0;381967;97938;0;25366;3792953.33333;43 days 21:43:25;53925.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node92;0;389173;100522;0;25455;3752279.999997;43 days 10:23:36;54915.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node93;0;386893;100698;0;25456;3750353.33333;43 days 9:46:11;54852.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node94;0;384073;100763;0;25394;3760036.666663;43 days 12:29:38;54786.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node95;0;381671;100501;1;25288;3780323.33333;43 days 18:5:29;54135.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node96;0;379843;100273;1;25303;3780103.33333;43 days 18:1:44;54357.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node97;0;376444;100371;0;25381;3766123.33333;43 days 14:10:9;54720.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node98;0;373935;98163;0;25482;3771369.999997;43 days 15:36:26;54729.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node99;0;265945;76179;1;24368;4176876.666665;48 days 8:16:11;46704.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1978583;0
Time that first node die: Node74 38 days 19:14:18
Total battery spent with drone: 5682192.0
Simulation Total Time;4205339
Total Number of Sensed Events by the Drone: 1365663
Number of Sensed Events by the Drone per Day
1;43633
2;43623
3;43512
4;43784
5;43725
6;43919
7;44186
8;43619
9;43693
10;43752
11;43877
12;43779
13;43497
14;43704
15;43682
16;43504
17;43732
18;43817
19;43893
20;43575
21;43620
22;43713
23;43619
24;43833
25;43379
26;43859
27;43580
28;43931
29;43504
30;43547
31;43544
32;11028
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;202898;73496;1;24423;4194539.999999;48 days 13:9:10;38334.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;397224;94934;1;25495;3801493.33333;43 days 23:58:18;54051.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;423180;100775;1;25424;3754916.666662;43 days 11:2:40;54750.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;385431;100488;0;25314;3776119.999997;43 days 16:58:24;54201.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;384054;100021;0;25309;3781623.33333;43 days 18:29:25;54042.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;385945;99934;1;25280;3787326.666663;43 days 20:3:5;54180.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;389584;100040;1;25291;3784433.33333;43 days 19:15:38;53958.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;392354;100341;1;25343;3772756.666663;43 days 15:59:17;54600.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;388887;97900;0;25382;3790666.666663;43 days 21:1:9;54027.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;266796;76280;1;24337;4181033.333332;48 days 9:24:45;47232.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;321100;95171;1;25634;3775956.666665;43 days 16:53:8;54834.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;576278;124360;1;26008;3421733.333326;39 days 14:28:54;61182.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;699294;127323;1;26139;3370269.99999;39 days 0:11:53;63051.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;635715;127293;1;26095;3377903.333325;39 days 2:19:18;62529.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;593232;126755;1;26021;3395616.66666;39 days 7:14:1;61713.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;597572;126590;0;26018;3397766.66666;39 days 7:50:2;61782.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;604197;126610;0;25967;3406066.666659;39 days 10:8:9;61509.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;648933;126848;0;26060;3388186.666658;39 days 5:9:58;62409.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;638156;124010;1;25995;3427399.999991;39 days 16:4:5;61695.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;375660;97946;0;25459;3777373.33333;43 days 17:17:2;54570.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;350087;100385;1;25282;3782483.333331;43 days 18:42:45;54261.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;596508;126408;1;25970;3407586.66666;39 days 10:33:15;61938.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;700495;129859;0;25918;3381743.333324;39 days 3:25:23;62040.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;749175;129649;0;25981;3373343.333322;39 days 1:2:53;62100.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;675004;129406;1;25974;3376939.999991;39 days 2:2:49;62136.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;632244;129741;0;25939;3379423.333326;39 days 2:44:31;62532.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;690713;129685;0;25986;3372149.99999;39 days 0:43:0;62271.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;749910;129287;1;25976;3377796.666655;39 days 2:17:27;62154.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;632364;126319;0;25950;3411809.999992;39 days 11:44:51;61344.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;377909;99995;0;25294;3784383.33333;43 days 19:15:38;53964.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;360745;100204;0;25334;3775626.666664;43 days 16:47:55;54276.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;592967;126890;0;25984;3400433.333327;39 days 8:35:12;61893.0
